adresse_id,numero_rue,nom_rue,code_ville,nom_ville
1666,8,Rue de l'Église,75003,PARIS
1667,40,Rue de la République,69500,BRON
1668,86,Rue du Président Wilson,86100,CHATELLERAULT
1669,99,Rue du Marché,33100,BORDEAUX
1670,53,Rue des Chênes,62300,LENS
1671,82,Rue de la Fontaine,45100,ORLEANS
1672,109,Rue des Primevères,59493,VILLENEUVE-D'ASCQ
1673,52,Rue du Poirier,92300,LEVALLOIS-PERRET
1674,46,Rue Voltaire,69004,LYON
1675,35,Rue du Calvaire,69007,LYON
1676,82,Rue de la Liberté,75011,PARIS
1677,75,Rue de la Fontaine,31300,TOULOUSE
1678,41,Rue de la Pépinière,75001,PARIS
1679,21,Rue André Malraux,64000,PAU
1680,119,Rue de l'École,92290,CHATENAY-MALABRY
1681,3,Rue du Commerce,21100,DIJON
1682,39,Rue Aristide Briand,34500,BEZIERS
1683,88,Rue Jean Moulin,11000,CARCASSONNE
1684,109,Rue du 8 Mai 1945,93290,TREMBLAY-EN-FRANCE
1685,15,Rue Pierre Curie,83700,SAINT-RAPHAEL
1686,20,Rue du Bois,44000,NANTES
1687,11,Rue René Cassin,79000,NIORT
1688,108,Rue de l'Hôtel de Ville,94400,VITRY-SUR-SEINE
1689,29,Rue Saint-Pierre,13012,MARSEILLE
1690,33,Rue du Calvaire,6100,NICE
1691,81,Rue des Bouleaux,47000,AGEN
1692,100,Rue du Marché,91170,VIRY-CHATILLON
1693,91,Rue du Lavoir,1000,BOURG-EN-BRESSE
1694,41,Rue du Belvédère,13006,MARSEILLE
1695,20,Rue du Stade,58000,NEVERS
1696,82,Rue du Président Wilson,69400,VILLEFRANCHE-SUR-SAONE
1697,121,Rue du Cimetière,83100,TOULON
1698,109,Rue de l'Abbé Pierre,65000,TARBES
1699,27,Rue des Glycines,13001,MARSEILLE
1700,37,Rue René Cassin,34500,BEZIERS
1701,22,Rue de l'Union,45000,ORLEANS
1702,115,Rue du Moulin,59160,LILLE
1703,119,Rue de la Fraternité,83700,SAINT-RAPHAEL
1704,2,Rue du Pont,94000,CRETEIL
1705,36,Rue des Fleurs,93150,LE BLANC-MESNIL
1706,90,Rue René Cassin,75010,PARIS
1707,19,Rue du Bois,75018,PARIS
1708,79,Rue René Cassin,94400,VITRY-SUR-SEINE
1709,14,Rue des Jardins,37000,TOURS
1710,101,Rue de la Solidarité,6400,CANNES
1711,108,Rue Jules Ferry,68200,MULHOUSE
1712,32,Rue de la Victoire,21000,DIJON
1713,6,Rue de la Mairie,31500,TOULOUSE
1714,57,Rue du Belvédère,92200,NEUILLY-SUR-SEINE
1715,109,Rue des Glycines,26200,MONTELIMAR
1716,98,Rue Gambetta,13300,SALON-DE-PROVENCE
1717,102,Rue de Verdun,69004,LYON
1718,49,Rue des Peupliers,37000,TOURS
1719,9,Rue de la Gare,77100,MEAUX
1720,25,Rue de l'Industrie,94400,VITRY-SUR-SEINE
1721,20,Rue du 11 Novembre,51100,REIMS
1722,84,Rue Saint-Martin,19100,BRIVE-LA-GAILLARDE
1723,16,Rue des Jardins,94210,SAINT-MAUR-DES-FOSSES
1724,8,Rue du Château,69400,VILLEFRANCHE-SUR-SAONE
1725,17,Rue de la Mairie,56000,VANNES
1726,80,Rue des Roses,73000,CHAMBERY
1727,100,Rue des Myosotis,56000,VANNES
1728,18,Rue Georges Clemenceau,97420,PORT
1729,87,Rue Jean Jaurès,13004,MARSEILLE
1730,38,Rue de l'Abbé Pierre,69500,BRON
1731,74,Rue de la République,35000,RENNES
1732,3,Rue du Général de Gaulle,51100,REIMS
1733,40,Rue du Bois,17000,LA ROCHELLE
1734,61,Rue de l'Union,73000,CHAMBERY
1735,7,Rue du Cimetière,97490,SAINT-DENIS
1736,6,Rue des Peupliers,75017,PARIS
1737,82,Rue de la Pépinière,76100,ROUEN
1738,91,Rue du Calvaire,33100,BORDEAUX
1739,95,Rue Pasteur,56100,LORIENT
1740,122,Rue Pierre Curie,92140,CLAMART
1741,13,Rue des Marronniers,31300,TOULOUSE
1742,69,Rue Pierre Curie,75008,PARIS
1743,30,Rue des Pins,21000,DIJON
1744,45,Rue de la Fraternité,97142,ABYMES
1745,104,Avenue de la Liberté,13003,MARSEILLE
1746,95,Rue de la Croix,31400,TOULOUSE
1747,74,Rue de la Solidarité,14000,CAEN
1748,26,Rue de la Croix,60155,BEAUVAIS
1749,47,Rue Saint-Pierre,6300,NICE
1750,117,Rue du Poirier,13004,MARSEILLE
1751,43,Rue de l'Industrie,59200,TOURCOING
1752,91,Rue des Fleurs,54100,NANCY
1753,80,Rue du Pont,59430,DUNKERQUE
1754,78,Rue de la Marne,13014,MARSEILLE
1755,76,Rue du Chemin Vert,21100,DIJON
1756,123,Rue de la République,93240,STAINS
1757,78,Rue Louis Pasteur,59700,MARCQ-EN-BAROEUL
1758,1,Rue des Jardins,44100,NANTES
1759,101,Rue de la Croix,64600,ANGLET
1760,26,Rue de Verdun,72100,LE MANS
1761,119,Rue Henri Barbusse,93400,SAINT-OUEN
1762,73,Rue du Chemin Vert,94170,LE PERREUX-SUR-MARNE
1763,23,Rue des Pins,69200,VENISSIEUX
1764,57,Rue de l'Hôtel de Ville,72000,LE MANS
1765,48,Rue Saint-Jean,59100,ROUBAIX
1766,27,Rue des Marronniers,27000,EVREUX
1767,11,Rue des Chênes,75016,PARIS
1768,74,Rue du Marché,38000,GRENOBLE
1769,40,Rue Pierre Curie,94140,ALFORTVILLE
1770,87,Rue de la Victoire,79000,NIORT
1771,84,Rue des Roses,45100,ORLEANS
1772,87,Avenue de la Liberté,80090,AMIENS
1773,49,Rue des Marronniers,71870,MACON
1774,111,Rue André Malraux,69003,LYON
1775,63,Rue Pierre Curie,78130,LES MUREAUX
1776,1,Rue des Chênes,64000,PAU
1777,87,Rue de l'Église,93150,LE BLANC-MESNIL
1778,60,Rue Clémenceau,81990,ALBI
1779,14,Rue de la Chapelle,93100,MONTREUIL
1780,5,Rue de la Pépinière,37200,TOURS
1781,125,Rue de la Victoire,75002,PARIS
1782,127,Rue des Acacias,77000,MELUN
1783,41,Rue de la Chapelle,42000,SAINT-ETIENNE
1784,46,Rue Louis Pasteur,93400,SAINT-OUEN
1785,32,Rue de la Mairie,75001,PARIS
1786,59,Rue René Cassin,84000,AVIGNON
1787,95,Rue de l'École,75019,PARIS
1788,90,Rue des Pâquerettes,69006,LYON
1789,124,Rue du 11 Novembre,69007,LYON
1790,23,Avenue de Verdun,78800,HOUILLES
1791,29,Rue des Sources,29200,BREST
1792,90,Rue des Myosotis,83300,DRAGUIGNAN
1793,23,Rue des Ormes,1000,BOURG-EN-BRESSE
1794,37,Rue des Peupliers,75016,PARIS
1795,115,Rue de l'Abbé Pierre,93200,SAINT-DENIS
1796,12,Rue Jules Ferry,44300,NANTES
1797,33,Rue des Glycines,69120,VAULX-EN-VELIN
1798,94,Rue du Poirier,92220,BAGNEUX
1799,79,Rue du 11 Novembre,92400,COURBEVOIE
1800,47,Rue de la Gare,69100,VILLEURBANNE
1801,39,Rue de la Garenne,90000,BELFORT
1802,36,Rue Clémenceau,29200,BREST
1803,118,Rue de la Poste,31400,TOULOUSE
1804,102,Rue de la Paix,84000,AVIGNON
1805,63,Rue du Stade,18000,BOURGES
1806,49,Rue Saint-Jean,73000,CHAMBERY
1807,128,Rue Anatole France,51100,REIMS
1808,125,Rue du Marché,75009,PARIS
1809,9,Rue du Stade,94120,FONTENAY-SOUS-BOIS
1810,63,Rue du 8 Mai 1945,75015,PARIS
1811,35,Rue de l'Église,81990,ALBI
1812,35,Rue du Calvaire,57000,METZ
1813,20,Rue des Peupliers,57100,THIONVILLE
1814,98,Rue André Malraux,42300,ROANNE
1815,48,Rue Gambetta,60100,CREIL
1816,80,Rue de la Marne,53000,LAVAL
1817,6,Rue du Lavoir,26000,VALENCE
1818,75,Rue du Stade,49280,CHOLET
1819,36,Rue des Primevères,83500,LA SEYNE-SUR-MER
1820,98,Rue des Chênes,97460,SAINT-PAUL
1821,36,Rue de la Croix,6300,NICE
1822,71,Rue de l'Église,71870,MACON
1823,89,Rue Victor Hugo,91090,EVRY
1824,1,Rue du Lavoir,31300,TOULOUSE
1825,93,Rue des Peupliers,34500,BEZIERS
1826,25,Rue des Fleurs,13600,LA CIOTAT
1827,58,Rue de l'Église,76000,ROUEN
1828,73,Rue du Poirier,97470,SAINT-BENOIT
1829,77,Rue Pierre Curie,69001,LYON
1830,20,Avenue de Verdun,34000,MONTPELLIER
1831,11,Rue de l'Église,34080,MONTPELLIER
1832,7,Rue des Fleurs,35000,RENNES
1833,48,Rue André Malraux,69006,LYON
1834,112,Rue de Verdun,59000,LILLE
1835,31,Rue des Aulnes,29000,QUIMPER
1836,10,Rue des Écoles,6600,ANTIBES
1837,58,Rue des Fleurs,75020,PARIS
1838,47,Rue de l'École,92400,COURBEVOIE
1839,4,Rue Marcel Pagnol,92100,BOULOGNE-BILLANCOURT
1840,110,Rue du Chemin Vert,94600,CHOISY-LE-ROI
1841,13,Rue des Chênes,75011,PARIS
1842,72,Rue des Roses,10000,TROYES
1843,70,Rue de l'Abbé Pierre,35700,RENNES
1844,77,Rue du Poirier,93170,BAGNOLET
1845,121,Rue du Commerce,25000,BESANCON
1846,102,Rue des Myosotis,59400,CAMBRAI
1847,118,Rue Louis Pasteur,11000,CARCASSONNE
1848,70,Rue des Myosotis,13280,ARLES
1849,15,Rue Émile Zola,13080,AIX-EN-PROVENCE
1850,58,Rue de la Solidarité,69004,LYON
1851,44,Rue de la Mairie,13009,MARSEILLE
1852,106,Rue de la Victoire,59800,LILLE
1853,88,Rue Georges Clemenceau,13009,MARSEILLE
1854,70,Rue du Belvédère,13003,MARSEILLE
1855,58,Rue Saint-Pierre,44000,NANTES
1856,29,Rue du Calvaire,80000,AMIENS
1857,3,Rue des Pins,33100,BORDEAUX
1858,12,Rue Jean Moulin,94000,CRETEIL
1859,74,Rue des Peupliers,93000,BOBIGNY
1860,8,Rue des Peupliers,69005,LYON
1861,59,Rue de la Victoire,91300,MASSY
1862,99,Avenue de la Liberté,93700,DRANCY
1863,25,Rue des Peupliers,28000,CHARTRES
1864,17,Rue des Pâquerettes,97150,SAINT MARTIN
1865,86,Rue des Pins,51100,REIMS
1866,16,Rue des Acacias,92240,MALAKOFF
1867,76,Rue de l'Hôtel de Ville,75015,PARIS
1868,96,Avenue de la République,92300,LEVALLOIS-PERRET
1869,19,Rue Victor Hugo,13003,MARSEILLE
1870,6,Rue des Primevères,17000,LA ROCHELLE
1871,67,Rue de la Liberté,44000,NANTES
1872,50,Rue du Commerce,44100,NANTES
1873,63,Rue des Sources,93160,NOISY-LE-GRAND
1874,91,Rue de la Fontaine,56000,VANNES
1875,65,Rue du Cimetière,67500,HAGUENAU
1876,32,Rue Henri Barbusse,83400,HYERES
1877,78,Rue du Soleil,92220,BAGNEUX
1878,88,Rue de la Mairie,42100,SAINT-ETIENNE
1879,14,Rue Saint-Pierre,57100,THIONVILLE
1880,105,Rue de l'Église,94000,CRETEIL
1881,127,Rue de la Solidarité,26000,VALENCE
1882,95,Rue des Peupliers,81100,CASTRES
1883,48,Rue des Tulipes,64000,PAU
1884,63,Rue du 11 Novembre,44100,NANTES
1885,112,Rue Jules Ferry,77100,MEAUX
1886,49,Rue des Écoles,75010,PARIS
1887,127,Rue de la Fontaine,93400,SAINT-OUEN
1888,65,Rue Jean Jaurès,31400,TOULOUSE
1889,79,Rue de la Mairie,33400,TALENCE
1890,48,Rue de l'Abbé Pierre,72100,LE MANS
1891,27,Rue des Tulipes,93220,GAGNY
1892,43,Rue de l'Industrie,14000,CAEN
1893,68,Rue du Président Wilson,13007,MARSEILLE
1894,94,Rue des Tulipes,81100,CASTRES
1895,83,Rue du Stade,93500,PANTIN
1896,83,Rue du Soleil,75003,PARIS
1897,67,Rue Jean Moulin,65000,TARBES
1898,44,Rue Jules Ferry,85000,LA ROCHE-SUR-YON
1899,81,Rue de l'Hôtel de Ville,78700,CONFLANS-SAINTE-HONORINE
1900,31,Rue des Marronniers,42300,ROANNE
1901,75,Avenue de la République,65000,TARBES
1902,35,Rue Marcel Pagnol,35400,SAINT-MALO
1903,58,Rue du Calvaire,31300,TOULOUSE
1904,94,Rue du Belvédère,92320,CHATILLON
1905,77,Rue du Stade,93110,ROSNY-SOUS-BOIS
1906,43,Rue de l'École,95130,FRANCONVILLE
1907,96,Rue de la Garenne,31100,TOULOUSE
1908,82,Rue du Lavoir,83100,TOULON
1909,90,Rue des Peupliers,97600,MAMOUDZOU
1910,92,Rue des Myosotis,97430,TAMPON
1911,73,Avenue de la Liberté,78500,SARTROUVILLE
1912,28,Rue de la Garenne,75001,PARIS
1913,35,Rue du Stade,21000,DIJON
1914,82,Rue des Châtaigniers,93200,SAINT-DENIS
1915,27,Rue de l'Avenir,59493,VILLENEUVE-D'ASCQ
1916,61,Rue Aristide Briand,35200,RENNES
1917,53,Rue des Myosotis,81990,ALBI
1918,41,Rue du Port,31400,TOULOUSE
1919,75,Rue Gambetta,97150,SAINT MARTIN
1920,70,Rue Clémenceau,6300,NICE
1921,102,Rue du Poirier,33400,TALENCE
1922,90,Rue des Cèdres,81100,CASTRES
1923,38,Rue des Myosotis,67000,STRASBOURG
1924,121,Rue de la Croix,75003,PARIS
1925,63,Rue de la Chapelle,28100,DREUX
1926,92,Rue Saint-Martin,44300,NANTES
1927,124,Rue Saint-Pierre,75019,PARIS
1928,31,Avenue de la Liberté,75116,PARIS
1929,10,Rue des Peupliers,75018,PARIS
1930,90,Rue des Peupliers,92000,NANTERRE
1931,3,Rue des Saules,93110,ROSNY-SOUS-BOIS
1932,62,Rue des Coquelicots,6160,ANTIBES
1933,20,Rue du Commerce,33700,MERIGNAC
1934,119,Rue des Roses,97600,MAMOUDZOU
1935,127,Rue de la Fontaine,33000,BORDEAUX
1936,109,Rue des Jardins,84000,AVIGNON
1937,96,Rue du Poirier,62000,ARRAS
1938,47,Rue Clémenceau,91600,SAVIGNY-SUR-ORGE
1939,67,Rue des Acacias,11100,NARBONNE
1940,27,Rue de la Mairie,92100,BOULOGNE-BILLANCOURT
1941,39,Rue de la Victoire,75001,PARIS
1942,52,Rue du Belvédère,29200,BREST
1943,19,Rue des Châtaigniers,92130,ISSY-LES-MOULINEAUX
1944,70,Rue des Peupliers,94130,NOGENT-SUR-MARNE
1945,103,Rue des Cèdres,68200,MULHOUSE
1946,68,Rue des Glycines,21000,DIJON
1947,41,Rue de la Garenne,6000,NICE
1948,49,Rue du Cimetière,92290,CHATENAY-MALABRY
1949,112,Avenue Charles de Gaulle,20600,BASTIA
1950,103,Rue du Calvaire,69100,VILLEURBANNE
1951,64,Rue de la Mairie,13016,MARSEILLE
1952,62,Rue Aristide Briand,31400,TOULOUSE
1953,83,Avenue Charles de Gaulle,51100,REIMS
1954,69,Rue des Fleurs,6110,LE CANNET
1955,52,Rue des Peupliers,93700,DRANCY
1956,1,Rue de la Victoire,75007,PARIS
1957,71,Rue des Prés,20090,AJACCIO
1958,23,Rue de la Poste,93420,VILLEPINTE
1959,116,Rue de la Mairie,75019,PARIS
1960,7,Rue de l'Industrie,44600,SAINT-NAZAIRE
1961,115,Rue des Tulipes,86000,POITIERS
1962,50,Rue du Port,94200,IVRY-SUR-SEINE
1963,58,Rue des Prés,51100,REIMS
1964,51,Rue de l'Église,13013,MARSEILLE
1965,52,Rue de l'Abbé Pierre,54100,NANCY
1966,125,Rue du Bois,67100,STRASBOURG
1967,6,Rue du Lavoir,64600,ANGLET
1968,74,Rue des Glycines,6300,NICE
1969,58,Rue de la Victoire,93140,BONDY
1970,33,Rue du Général de Gaulle,33100,BORDEAUX
1971,101,Rue René Cassin,95800,CERGY
1972,118,Rue de la Rivière,59300,VALENCIENNES
1973,128,Rue de la Paix,81990,ALBI
1974,123,Rue du Pont,8090,CHARLEVILLE-MEZIERES
1975,121,Avenue de la Liberté,93130,NOISY-LE-SEC
1976,21,Rue du Général de Gaulle,56000,VANNES
1977,105,Rue de l'Industrie,69200,VENISSIEUX
1978,64,Rue des Prés,97460,SAINT-PAUL
1979,74,Rue du Cimetière,92290,CHATENAY-MALABRY
1980,59,Rue Saint-Jean,92160,ANTONY
1981,112,Rue des Chênes,64600,ANGLET
1982,76,Rue des Châtaigniers,59150,WATTRELOS
1983,70,Rue des Vignes,31400,TOULOUSE
1984,17,Rue Louis Pasteur,63100,CLERMONT-FERRAND
1985,52,Rue René Cassin,51100,REIMS
1986,58,Avenue Charles de Gaulle,75010,PARIS
1987,5,Rue du Pont,59800,LILLE
1988,122,Rue du Calvaire,78700,CONFLANS-SAINTE-HONORINE
1989,34,Rue de la Poste,34090,MONTPELLIER
1990,18,Rue de la Côte,94700,MAISONS-ALFORT
1991,73,Rue des Saules,97300,CAYENNE
1992,12,Rue des Myosotis,25000,BESANCON
1993,33,Rue des Saules,13014,MARSEILLE
1994,17,Avenue Charles de Gaulle,91170,VIRY-CHATILLON
1995,7,Rue des Bouleaux,3100,MONTLUCON
1996,65,Rue des Tulipes,75010,PARIS
1997,86,Rue du Chemin Vert,59160,LILLE
1998,38,Rue des Écoles,29200,BREST
1999,81,Avenue de la République,77500,CHELLES
2000,86,Rue des Prés,6000,NICE
2001,20,Rue du 11 Novembre,67000,STRASBOURG
2002,76,Rue du Marché,93140,BONDY
2003,61,Rue des Peupliers,6000,NICE
2004,98,Rue de la Mairie,94120,FONTENAY-SOUS-BOIS
2005,91,Rue du Port,75002,PARIS
2006,87,Rue du Poirier,93290,TREMBLAY-EN-FRANCE
2007,104,Rue du Parc,34090,MONTPELLIER
2008,60,Rue Pasteur,75008,PARIS
2009,68,Rue Georges Clemenceau,75002,PARIS
2010,103,Rue du Commerce,92130,ISSY-LES-MOULINEAUX
2011,41,Rue des Châtaigniers,97436,SAINT-LEU
2012,86,Rue Pierre Curie,78180,MONTIGNY-LE-BRETONNEUX
2013,62,Rue de la Rivière,93300,AUBERVILLIERS
2014,70,Rue des Écoles,44600,SAINT-NAZAIRE
2015,76,Rue du Parc,13013,MARSEILLE
2016,46,Rue du Château,29000,QUIMPER
2017,56,Rue des Peupliers,91300,MASSY
2018,41,Rue des Bouleaux,75004,PARIS
2019,5,Rue de la Garenne,95800,CERGY
2020,122,Rue des Cèdres,67100,STRASBOURG
2021,50,Avenue Charles de Gaulle,45100,ORLEANS
2022,63,Rue de l'Industrie,75116,PARIS
2023,91,Rue du Stade,75009,PARIS
2024,88,Rue du Moulin,75016,PARIS
2025,53,Rue des Jardins,51100,REIMS
2026,127,Rue des Peupliers,6400,CANNES
2027,12,Rue du Parc,13015,MARSEILLE
2028,35,Rue des Glycines,59300,VALENCIENNES
2029,93,Rue des Cèdres,13003,MARSEILLE
2030,121,Rue Aristide Briand,75016,PARIS
2031,105,Rue Pierre Curie,13400,AUBAGNE
2032,63,Rue des Prés,57100,THIONVILLE
2033,66,Rue Émile Zola,27000,EVREUX
2034,91,Rue du Lavoir,44600,SAINT-NAZAIRE
2035,79,Avenue de la Liberté,78000,VERSAILLES
2036,77,Rue Aristide Briand,93100,MONTREUIL
2037,84,Rue du Belvédère,13090,AIX-EN-PROVENCE
2038,17,Rue de Verdun,29200,BREST
2039,104,Rue du Stade,59100,ROUBAIX
2040,126,Rue des Bouleaux,49000,ANGERS
2041,75,Rue des Peupliers,90000,BELFORT
2042,97,Rue des Primevères,59650,VILLENEUVE-D'ASCQ
2043,126,Rue des Prés,91300,MASSY
2044,59,Rue du Parc,75009,PARIS
2045,18,Rue Clémenceau,29000,QUIMPER
2046,86,Avenue de la Liberté,62100,CALAIS
2047,47,Rue des Prés,75010,PARIS
2048,81,Rue de l'Union,67000,STRASBOURG
2049,43,Rue de l'Église,75007,PARIS
2050,98,Rue des Vignes,92600,ASNIERES-SUR-SEINE
2051,12,Rue des Peupliers,54500,VANDOEUVRE-LES-NANCY
2052,19,Rue de l'Abbé Pierre,13200,ARLES
2053,63,Rue du 11 Novembre,97450,SAINT-LOUIS
2054,25,Rue du Parc,69004,LYON
2055,96,Rue de la Victoire,29200,BREST
2056,41,Rue Anatole France,82000,MONTAUBAN
2057,4,Rue de la Côte,69008,LYON
2058,100,Rue du Lavoir,91170,VIRY-CHATILLON
2059,61,Rue Marcel Pagnol,54100,NANCY
2060,126,Rue Émile Zola,64000,PAU
2061,102,Rue des Fleurs,59160,LILLE
2062,127,Rue du Moulin,14000,CAEN
2063,44,Rue Jean Moulin,49100,ANGERS
2064,88,Rue des Platanes,31000,TOULOUSE
2065,42,Rue de la Marne,87280,LIMOGES
2066,103,Rue des Saules,78300,POISSY
2067,50,Rue des Peupliers,79000,NIORT
2068,26,Rue de l'École,33200,BORDEAUX
2069,95,Rue de l'Abbé Pierre,31500,TOULOUSE
2070,98,Rue Pierre Curie,87280,LIMOGES
2071,90,Rue des Peupliers,76100,ROUEN
2072,37,Rue du Parc,38100,GRENOBLE
2073,114,Rue du Château,94200,IVRY-SUR-SEINE
2074,55,Rue de l'Hôtel de Ville,97440,SAINT-ANDRE
2075,40,Rue des Peupliers,97460,SAINT-PAUL
2076,64,Rue de la Pépinière,2100,SAINT-QUENTIN
2077,20,Rue des Chênes,92700,COLOMBES
2078,30,Rue du Marché,33700,MERIGNAC
2079,116,Rue Saint-Martin,87000,LIMOGES
2080,45,Rue des Frères Lumière,1000,BOURG-EN-BRESSE
2081,102,Rue Aristide Briand,59300,VALENCIENNES
2082,102,Rue de la Fraternité,83600,FREJUS
2083,11,Rue Aristide Briand,92000,NANTERRE
2084,87,Rue des Peupliers,38400,SAINT-MARTIN-D'HERES
2085,90,Rue Jules Ferry,57100,THIONVILLE
2086,45,Rue du Soleil,93120,LA COURNEUVE
2087,76,Rue des Peupliers,97320,SAINT-LAURENT-DU-MARONI
2088,108,Rue des Peupliers,49100,ANGERS
2089,8,Rue de l'Industrie,97600,MAMOUDZOU
2090,23,Rue des Prés,13002,MARSEILLE
2091,32,Rue des Cèdres,33000,BORDEAUX
2092,39,Rue de l'Hôtel de Ville,75003,PARIS
2093,6,Rue des Peupliers,73000,CHAMBERY
2094,71,Rue des Marronniers,13004,MARSEILLE
2095,13,Rue Victor Hugo,75002,PARIS
2096,24,Rue René Cassin,75004,PARIS
2097,60,Rue de la Côte,83100,TOULON
2098,29,Rue Jean Moulin,92160,ANTONY
2099,5,Rue de l'Avenir,6150,CANNES
2100,110,Rue de la Victoire,59200,TOURCOING
2101,13,Rue de la Solidarité,93100,MONTREUIL
2102,72,Rue des Peupliers,76000,ROUEN
2103,59,Rue du Lavoir,64600,ANGLET
2104,124,Rue de la Chapelle,92220,BAGNEUX
2105,84,Rue du Commerce,59000,LILLE
2106,64,Rue du Pont,92150,SURESNES
2107,77,Rue des Bouleaux,26200,MONTELIMAR
2108,37,Rue des Bouleaux,97300,CAYENNE
2109,93,Rue Pasteur,13011,MARSEILLE
2110,76,Rue des Peupliers,64600,ANGLET
2111,95,Rue Saint-Martin,75008,PARIS
2112,20,Rue Voltaire,75015,PARIS
2113,124,Rue Victor Hugo,75019,PARIS
2114,91,Rue du Calvaire,88000,EPINAL
2115,94,Rue des Platanes,38100,GRENOBLE
2116,114,Rue Marcel Pagnol,73000,CHAMBERY
2117,91,Rue de la Paix,93600,AULNAY-SOUS-BOIS
2118,109,Rue de l'Église,76600,LE HAVRE
2119,14,Rue des Pâquerettes,28100,DREUX
2120,22,Rue des Fleurs,94200,IVRY-SUR-SEINE
2121,124,Rue Louis Pasteur,75006,PARIS
2122,73,Rue de l'Avenir,97440,SAINT-ANDRE
2123,97,Rue des Jardins,75005,PARIS
2124,4,Avenue de la République,79000,NIORT
2125,18,Rue des Vignes,44000,NANTES
2126,36,Rue des Glycines,95200,SARCELLES
2127,50,Rue des Primevères,78700,CONFLANS-SAINTE-HONORINE
2128,46,Rue Clémenceau,37000,TOURS
2129,33,Rue du 11 Novembre,93120,LA COURNEUVE
2130,31,Rue des Platanes,75015,PARIS
2131,118,Rue du 8 Mai 1945,63100,CLERMONT-FERRAND
2132,77,Rue Anatole France,59100,ROUBAIX
2133,39,Rue Jules Ferry,42400,SAINT-CHAMOND
2134,96,Rue du Bois,14000,CAEN
2135,96,Rue de la Mairie,97460,SAINT-PAUL
2136,76,Rue de l'Hôtel de Ville,6400,CANNES
2137,111,Rue des Aulnes,93220,GAGNY
2138,123,Rue des Fleurs,6100,NICE
2139,22,Rue Clémenceau,75020,PARIS
2140,45,Rue des Roses,13014,MARSEILLE
2141,10,Rue de la Garenne,6520,GRASSE
2142,13,Rue Henri Barbusse,83500,LA SEYNE-SUR-MER
2143,74,Rue des Myosotis,75012,PARIS
2144,100,Rue Marcel Pagnol,6200,NICE
2145,30,Rue des Frères Lumière,33600,PESSAC
2146,46,Rue des Jardins,75006,PARIS
2147,127,Rue Jules Ferry,47000,AGEN
2148,64,Rue de l'Abbé Pierre,21100,DIJON
2149,37,Rue des Écoles,90000,BELFORT
2150,85,Rue de la Mairie,78200,MANTES-LA-JOLIE
2151,110,Rue de l'Union,93600,AULNAY-SOUS-BOIS
2152,112,Rue du Chemin Vert,83500,LA SEYNE-SUR-MER
2153,33,Rue de la Gare,59800,LILLE
2154,113,Rue de l'Église,14000,CAEN
2155,81,Rue des Frères Lumière,59600,MAUBEUGE
2156,118,Rue du Cimetière,94140,ALFORTVILLE
2157,4,Rue de la Fraternité,75006,PARIS
2158,65,Rue des Aulnes,97436,SAINT-LEU
2159,51,Rue de la Chapelle,13006,MARSEILLE
2160,59,Rue du Lavoir,6100,NICE
2161,64,Rue des Saules,67200,STRASBOURG
2162,91,Rue Voltaire,6110,LE CANNET
2163,87,Rue Saint-Pierre,42000,SAINT-ETIENNE
2164,52,Rue Saint-Pierre,91600,SAVIGNY-SUR-ORGE
2165,96,Rue Aristide Briand,92800,PUTEAUX
2166,116,Rue des Châtaigniers,6000,NICE
2167,60,Rue des Acacias,6300,NICE
2168,64,Rue du Parc,54100,NANCY
2169,30,Rue de l'Hôtel de Ville,34080,MONTPELLIER
2170,94,Rue des Lilas,78000,VERSAILLES
2171,36,Avenue Charles de Gaulle,42100,SAINT-ETIENNE
2172,6,Rue des Pâquerettes,13006,MARSEILLE
2173,17,Rue des Chênes,22000,SAINT-BRIEUC
2174,117,Rue du Port,21000,DIJON
2175,116,Rue des Peupliers,93500,PANTIN
2176,124,Rue de la Paix,44100,NANTES
2177,3,Rue du Poirier,6100,NICE
2178,105,Rue des Peupliers,94400,VITRY-SUR-SEINE
2179,56,Rue des Fleurs,57100,THIONVILLE
2180,82,Rue des Prés,71870,MACON
2181,122,Rue Aristide Briand,62300,LENS
2182,9,Rue du Parc,75018,PARIS
2183,11,Rue de la Pépinière,69003,LYON
2184,113,Avenue de la Liberté,75002,PARIS
2185,24,Rue du Stade,29200,BREST
2186,18,Rue de l'Hôtel de Ville,97150,SAINT MARTIN
2187,4,Rue du Chemin Vert,31500,TOULOUSE
2188,59,Rue de la Rivière,93210,SAINT-DENIS
2189,30,Rue de l'École,33200,BORDEAUX
2190,110,Rue Jean Moulin,31300,TOULOUSE
2191,15,Rue des Jardins,26000,VALENCE
2192,80,Rue du Château,67000,STRASBOURG
2193,35,Rue du Belvédère,49100,ANGERS
2194,21,Rue des Aulnes,94120,FONTENAY-SOUS-BOIS
2195,41,Rue du Pont,38400,SAINT-MARTIN-D'HERES
2196,15,Rue des Sources,60100,CREIL
2197,10,Rue de l'Abbé Pierre,20000,AJACCIO
2198,71,Rue du 8 Mai 1945,6400,CANNES
2199,55,Rue de la Garenne,91300,MASSY
2200,30,Rue du Président Wilson,13004,MARSEILLE
2201,23,Rue des Jardins,86000,POITIERS
2202,31,Rue Pierre Curie,14000,CAEN
2203,119,Avenue de Verdun,44100,NANTES
2204,65,Rue de la Rivière,75014,PARIS
2205,80,Rue Jean Jaurès,6800,CAGNES-SUR-MER
